user_id,input_month_1,input_month_2,input_month_3,target_month,normalization_base,split,input_m1_makanan,input_m1_makanan_income_ratio,input_m1_transportasi,input_m1_transportasi_income_ratio,input_m1_belanja,input_m1_belanja_income_ratio,input_m1_tagihan,input_m1_tagihan_income_ratio,input_m1_hiburan,input_m1_hiburan_income_ratio,input_m1_kesehatan,input_m1_kesehatan_income_ratio,input_m1_pendidikan,input_m1_pendidikan_income_ratio,input_m1_kos_sewa,input_m1_kos_sewa_income_ratio,input_m1_lainnya,input_m1_lainnya_income_ratio,input_m2_makanan,input_m2_makanan_income_ratio,input_m2_transportasi,input_m2_transportasi_income_ratio,input_m2_belanja,input_m2_belanja_income_ratio,input_m2_tagihan,input_m2_tagihan_income_ratio,input_m2_hiburan,input_m2_hiburan_income_ratio,input_m2_kesehatan,input_m2_kesehatan_income_ratio,input_m2_pendidikan,input_m2_pendidikan_income_ratio,input_m2_kos_sewa,input_m2_kos_sewa_income_ratio,input_m2_lainnya,input_m2_lainnya_income_ratio,input_m3_makanan,input_m3_makanan_income_ratio,input_m3_transportasi,input_m3_transportasi_income_ratio,input_m3_belanja,input_m3_belanja_income_ratio,input_m3_tagihan,input_m3_tagihan_income_ratio,input_m3_hiburan,input_m3_hiburan_income_ratio,input_m3_kesehatan,input_m3_kesehatan_income_ratio,input_m3_pendidikan,input_m3_pendidikan_income_ratio,input_m3_kos_sewa,input_m3_kos_sewa_income_ratio,input_m3_lainnya,input_m3_lainnya_income_ratio,target_makanan,target_makanan_income_ratio,target_transportasi,target_transportasi_income_ratio,target_belanja,target_belanja_income_ratio,target_tagihan,target_tagihan_income_ratio,target_hiburan,target_hiburan_income_ratio,target_kesehatan,target_kesehatan_income_ratio,target_pendidikan,target_pendidikan_income_ratio,target_kos_sewa,target_kos_sewa_income_ratio,target_lainnya,target_lainnya_income_ratio
user_0009,2025-08,2025-09,2025-10,2025-11,2300000,train,678000,0.29478261,279000,0.12130435,243000,0.10565217,150000,0.06521739,1145000,0.49782609,78000,0.03391304,156000,0.06782609,144000,0.0626087,119000,0.05173913,468000,0.20347826,234000,0.10173913,155000,0.0673913,200000,0.08695652,126000,0.05478261,72000,0.03130435,156000,0.06782609,147000,0.06391304,112000,0.04869565,721000,0.31347826,330000,0.14347826,234000,0.10173913,200000,0.08695652,182000,0.07913043,78000,0.03391304,159000,0.06913043,170000,0.07391304,152000,0.06608696,525000,0.22826087,316000,0.1373913,250000,0.10869565,250000,0.10869565,173000,0.07521739,93000,0.04043478,209000,0.09086957,188000,0.08173913,131000,0.05695652
user_0009,2025-09,2025-10,2025-11,2025-12,2300000,train,468000,0.20347826,234000,0.10173913,155000,0.0673913,200000,0.08695652,126000,0.05478261,72000,0.03130435,156000,0.06782609,147000,0.06391304,112000,0.04869565,721000,0.31347826,330000,0.14347826,234000,0.10173913,200000,0.08695652,182000,0.07913043,78000,0.03391304,159000,0.06913043,170000,0.07391304,152000,0.06608696,525000,0.22826087,316000,0.1373913,250000,0.10869565,250000,0.10869565,173000,0.07521739,93000,0.04043478,209000,0.09086957,188000,0.08173913,131000,0.05695652,494000,0.21478261,230000,0.1,206000,0.08956522,103000,0.04478261,169000,0.07347826,76000,0.03304348,161000,0.07,128000,0.05565217,105000,0.04565217
user_0009,2025-10,2025-11,2025-12,2026-01,2300000,train,721000,0.31347826,330000,0.14347826,234000,0.10173913,200000,0.08695652,182000,0.07913043,78000,0.03391304,159000,0.06913043,170000,0.07391304,152000,0.06608696,525000,0.22826087,316000,0.1373913,250000,0.10869565,250000,0.10869565,173000,0.07521739,93000,0.04043478,209000,0.09086957,188000,0.08173913,131000,0.05695652,494000,0.21478261,230000,0.1,206000,0.08956522,103000,0.04478261,169000,0.07347826,76000,0.03304348,161000,0.07,128000,0.05565217,105000,0.04565217,468000,0.20347826,218000,0.09478261,206000,0.08956522,150000,0.06521739,168000,0.07304348,65000,0.02826087,140000,0.06086957,109000,0.0473913,99000,0.04304348
user_0009,2025-11,2025-12,2026-01,2026-02,2300000,train,525000,0.22826087,316000,0.1373913,250000,0.10869565,250000,0.10869565,173000,0.07521739,93000,0.04043478,209000,0.09086957,188000,0.08173913,131000,0.05695652,494000,0.21478261,230000,0.1,206000,0.08956522,103000,0.04478261,169000,0.07347826,76000,0.03304348,161000,0.07,128000,0.05565217,105000,0.04565217,468000,0.20347826,218000,0.09478261,206000,0.08956522,150000,0.06521739,168000,0.07304348,65000,0.02826087,140000,0.06086957,109000,0.0473913,99000,0.04304348,479000,0.20826087,188000,0.08173913,171000,0.07434783,150000,0.06521739,130000,0.05652174,63000,0.0273913,115000,0.05,139000,0.06043478,100000,0.04347826
user_0009,2025-12,2026-01,2026-02,2026-03,2300000,validation,494000,0.21478261,230000,0.1,206000,0.08956522,103000,0.04478261,169000,0.07347826,76000,0.03304348,161000,0.07,128000,0.05565217,105000,0.04565217,468000,0.20347826,218000,0.09478261,206000,0.08956522,150000,0.06521739,168000,0.07304348,65000,0.02826087,140000,0.06086957,109000,0.0473913,99000,0.04304348,479000,0.20826087,188000,0.08173913,171000,0.07434783,150000,0.06521739,130000,0.05652174,63000,0.0273913,115000,0.05,139000,0.06043478,100000,0.04347826,663000,0.28826087,300000,0.13043478,209000,0.09086957,120000,0.05217391,1385000,0.60217391,81000,0.03521739,186000,0.08086957,147000,0.06391304,113000,0.04913043
user_0009,2026-01,2026-02,2026-03,2026-04,2300000,validation,468000,0.20347826,218000,0.09478261,206000,0.08956522,150000,0.06521739,168000,0.07304348,65000,0.02826087,140000,0.06086957,109000,0.0473913,99000,0.04304348,479000,0.20826087,188000,0.08173913,171000,0.07434783,150000,0.06521739,130000,0.05652174,63000,0.0273913,115000,0.05,139000,0.06043478,100000,0.04347826,663000,0.28826087,300000,0.13043478,209000,0.09086957,120000,0.05217391,1385000,0.60217391,81000,0.03521739,186000,0.08086957,147000,0.06391304,113000,0.04913043,617000,0.26826087,202000,0.08782609,173000,0.07521739,131000,0.05695652,153000,0.06652174,63000,0.0273913,163000,0.07086957,133000,0.05782609,123000,0.05347826
user_0009,2026-02,2026-03,2026-04,2026-05,2300000,test,479000,0.20826087,188000,0.08173913,171000,0.07434783,150000,0.06521739,130000,0.05652174,63000,0.0273913,115000,0.05,139000,0.06043478,100000,0.04347826,663000,0.28826087,300000,0.13043478,209000,0.09086957,120000,0.05217391,1385000,0.60217391,81000,0.03521739,186000,0.08086957,147000,0.06391304,113000,0.04913043,617000,0.26826087,202000,0.08782609,173000,0.07521739,131000,0.05695652,153000,0.06652174,63000,0.0273913,163000,0.07086957,133000,0.05782609,123000,0.05347826,614000,0.26695652,281000,0.12217391,222000,0.09652174,147000,0.06391304,169000,0.07347826,67000,0.02913043,202000,0.08782609,155000,0.0673913,159000,0.06913043
user_0010,2025-06,2025-07,2025-08,2025-09,2250000,train,710000,0.31555556,290000,0.12888889,281000,0.12488889,150000,0.06666667,191000,0.08488889,67000,0.02977778,193000,0.08577778,180000,0.08,101000,0.04488889,640000,0.28444444,263000,0.11688889,252000,0.112,150000,0.06666667,184000,0.08177778,73000,0.03244444,146000,0.06488889,157000,0.06977778,91000,0.04044444,539000,0.23955556,205000,0.09111111,199000,0.08844444,100000,0.04444444,147000,0.06533333,54000,0.024,115000,0.05111111,103000,0.04577778,85000,0.03777778,563000,0.25022222,261000,0.116,223000,0.09911111,129000,0.05733333,158000,0.07022222,70000,0.03111111,166000,0.07377778,150000,0.06666667,98000,0.04355556
user_0010,2025-07,2025-08,2025-09,2025-10,2250000,train,640000,0.28444444,263000,0.11688889,252000,0.112,150000,0.06666667,184000,0.08177778,73000,0.03244444,146000,0.06488889,157000,0.06977778,91000,0.04044444,539000,0.23955556,205000,0.09111111,199000,0.08844444,100000,0.04444444,147000,0.06533333,54000,0.024,115000,0.05111111,103000,0.04577778,85000,0.03777778,563000,0.25022222,261000,0.116,223000,0.09911111,129000,0.05733333,158000,0.07022222,70000,0.03111111,166000,0.07377778,150000,0.06666667,98000,0.04355556,612000,0.272,277000,0.12311111,214000,0.09511111,250000,0.11111111,192000,0.08533333,70000,0.03111111,187000,0.08311111,162000,0.072,102000,0.04533333
user_0010,2025-08,2025-09,2025-10,2025-11,2250000,train,539000,0.23955556,205000,0.09111111,199000,0.08844444,100000,0.04444444,147000,0.06533333,54000,0.024,115000,0.05111111,103000,0.04577778,85000,0.03777778,563000,0.25022222,261000,0.116,223000,0.09911111,129000,0.05733333,158000,0.07022222,70000,0.03111111,166000,0.07377778,150000,0.06666667,98000,0.04355556,612000,0.272,277000,0.12311111,214000,0.09511111,250000,0.11111111,192000,0.08533333,70000,0.03111111,187000,0.08311111,162000,0.072,102000,0.04533333,499000,0.22177778,259000,0.11511111,207000,0.092,250000,0.11111111,144000,0.064,71000,0.03155556,134000,0.05955556,149000,0.06622222,97000,0.04311111
user_0010,2025-09,2025-10,2025-11,2025-12,2250000,train,563000,0.25022222,261000,0.116,223000,0.09911111,129000,0.05733333,158000,0.07022222,70000,0.03111111,166000,0.07377778,150000,0.06666667,98000,0.04355556,612000,0.272,277000,0.12311111,214000,0.09511111,250000,0.11111111,192000,0.08533333,70000,0.03111111,187000,0.08311111,162000,0.072,102000,0.04533333,499000,0.22177778,259000,0.11511111,207000,0.092,250000,0.11111111,144000,0.064,71000,0.03155556,134000,0.05955556,149000,0.06622222,97000,0.04311111,482000,0.21422222,286000,0.12711111,199000,0.08844444,250000,0.11111111,146000,0.06488889,74000,0.03288889,139000,0.06177778,136000,0.06044444,96000,0.04266667
user_0010,2025-10,2025-11,2025-12,2026-01,2250000,train,612000,0.272,277000,0.12311111,214000,0.09511111,250000,0.11111111,192000,0.08533333,70000,0.03111111,187000,0.08311111,162000,0.072,102000,0.04533333,499000,0.22177778,259000,0.11511111,207000,0.092,250000,0.11111111,144000,0.064,71000,0.03155556,134000,0.05955556,149000,0.06622222,97000,0.04311111,482000,0.21422222,286000,0.12711111,199000,0.08844444,250000,0.11111111,146000,0.06488889,74000,0.03288889,139000,0.06177778,136000,0.06044444,96000,0.04266667,615000,0.27333333,313000,0.13911111,200000,0.08888889,150000,0.06666667,217000,0.09644444,68000,0.03022222,146000,0.06488889,159000,0.07066667,94000,0.04177778
user_0010,2025-11,2025-12,2026-01,2026-02,2250000,train,499000,0.22177778,259000,0.11511111,207000,0.092,250000,0.11111111,144000,0.064,71000,0.03155556,134000,0.05955556,149000,0.06622222,97000,0.04311111,482000,0.21422222,286000,0.12711111,199000,0.08844444,250000,0.11111111,146000,0.06488889,74000,0.03288889,139000,0.06177778,136000,0.06044444,96000,0.04266667,615000,0.27333333,313000,0.13911111,200000,0.08888889,150000,0.06666667,217000,0.09644444,68000,0.03022222,146000,0.06488889,159000,0.07066667,94000,0.04177778,555000,0.24666667,265000,0.11777778,199000,0.08844444,250000,0.11111111,173000,0.07688889,82000,0.03644444,147000,0.06533333,155000,0.06888889,100000,0.04444444
user_0010,2025-12,2026-01,2026-02,2026-03,2250000,validation,482000,0.21422222,286000,0.12711111,199000,0.08844444,250000,0.11111111,146000,0.06488889,74000,0.03288889,139000,0.06177778,136000,0.06044444,96000,0.04266667,615000,0.27333333,313000,0.13911111,200000,0.08888889,150000,0.06666667,217000,0.09644444,68000,0.03022222,146000,0.06488889,159000,0.07066667,94000,0.04177778,555000,0.24666667,265000,0.11777778,199000,0.08844444,250000,0.11111111,173000,0.07688889,82000,0.03644444,147000,0.06533333,155000,0.06888889,100000,0.04444444,1025000,0.45555556,234000,0.104,198000,0.088,137000,0.06088889,181000,0.08044444,82000,0.03644444,148000,0.06577778,156000,0.06933333,86000,0.03822222
user_0010,2026-01,2026-02,2026-03,2026-04,2250000,validation,615000,0.27333333,313000,0.13911111,200000,0.08888889,150000,0.06666667,217000,0.09644444,68000,0.03022222,146000,0.06488889,159000,0.07066667,94000,0.04177778,555000,0.24666667,265000,0.11777778,199000,0.08844444,250000,0.11111111,173000,0.07688889,82000,0.03644444,147000,0.06533333,155000,0.06888889,100000,0.04444444,1025000,0.45555556,234000,0.104,198000,0.088,137000,0.06088889,181000,0.08044444,82000,0.03644444,148000,0.06577778,156000,0.06933333,86000,0.03822222,471000,0.20933333,215000,0.09555556,216000,0.096,250000,0.11111111,169000,0.07511111,74000,0.03288889,133000,0.05911111,109000,0.04844444,92000,0.04088889
user_0010,2026-02,2026-03,2026-04,2026-05,2250000,test,555000,0.24666667,265000,0.11777778,199000,0.08844444,250000,0.11111111,173000,0.07688889,82000,0.03644444,147000,0.06533333,155000,0.06888889,100000,0.04444444,1025000,0.45555556,234000,0.104,198000,0.088,137000,0.06088889,181000,0.08044444,82000,0.03644444,148000,0.06577778,156000,0.06933333,86000,0.03822222,471000,0.20933333,215000,0.09555556,216000,0.096,250000,0.11111111,169000,0.07511111,74000,0.03288889,133000,0.05911111,109000,0.04844444,92000,0.04088889,614000,0.27288889,299000,0.13288889,248000,0.11022222,2510000,1.11555556,192000,0.08533333,69000,0.03066667,195000,0.08666667,163000,0.07244444,94000,0.04177778
user_0011,2025-06,2025-07,2025-08,2025-09,1500000,train,466000,0.31066667,236000,0.15733333,157000,0.10466667,163000,0.10866667,121000,0.08066667,64000,0.04266667,153000,0.102,116000,0.07733333,81000,0.054,432000,0.288,217000,0.14466667,122000,0.08133333,250000,0.16666667,96000,0.064,56000,0.03733333,136000,0.09066667,102000,0.068,75000,0.05,434000,0.28933333,148000,0.09866667,142000,0.09466667,200000,0.13333333,90000,0.06,53000,0.03533333,106000,0.07066667,107000,0.07133333,73000,0.04866667,429000,0.286,194000,0.12933333,127000,0.08466667,200000,0.13333333,112000,0.07466667,58000,0.03866667,123000,0.082,110000,0.07333333,76000,0.05066667
user_0011,2025-07,2025-08,2025-09,2025-10,1500000,train,432000,0.288,217000,0.14466667,122000,0.08133333,250000,0.16666667,96000,0.064,56000,0.03733333,136000,0.09066667,102000,0.068,75000,0.05,434000,0.28933333,148000,0.09866667,142000,0.09466667,200000,0.13333333,90000,0.06,53000,0.03533333,106000,0.07066667,107000,0.07133333,73000,0.04866667,429000,0.286,194000,0.12933333,127000,0.08466667,200000,0.13333333,112000,0.07466667,58000,0.03866667,123000,0.082,110000,0.07333333,76000,0.05066667,496000,0.33066667,165000,0.11,138000,0.092,152000,0.10133333,110000,0.07333333,55000,0.03666667,131000,0.08733333,134000,0.08933333,61000,0.04066667
user_0011,2025-08,2025-09,2025-10,2025-11,1500000,train,434000,0.28933333,148000,0.09866667,142000,0.09466667,200000,0.13333333,90000,0.06,53000,0.03533333,106000,0.07066667,107000,0.07133333,73000,0.04866667,429000,0.286,194000,0.12933333,127000,0.08466667,200000,0.13333333,112000,0.07466667,58000,0.03866667,123000,0.082,110000,0.07333333,76000,0.05066667,496000,0.33066667,165000,0.11,138000,0.092,152000,0.10133333,110000,0.07333333,55000,0.03666667,131000,0.08733333,134000,0.08933333,61000,0.04066667,517000,0.34466667,1066000,0.71066667,126000,0.084,151000,0.10066667,130000,0.08666667,62000,0.04133333,145000,0.09666667,97000,0.06466667,79000,0.05266667
user_0011,2025-09,2025-10,2025-11,2025-12,1500000,train,429000,0.286,194000,0.12933333,127000,0.08466667,200000,0.13333333,112000,0.07466667,58000,0.03866667,123000,0.082,110000,0.07333333,76000,0.05066667,496000,0.33066667,165000,0.11,138000,0.092,152000,0.10133333,110000,0.07333333,55000,0.03666667,131000,0.08733333,134000,0.08933333,61000,0.04066667,517000,0.34466667,1066000,0.71066667,126000,0.084,151000,0.10066667,130000,0.08666667,62000,0.04133333,145000,0.09666667,97000,0.06466667,79000,0.05266667,507000,0.338,184000,0.12266667,121000,0.08066667,250000,0.16666667,132000,0.088,64000,0.04266667,123000,0.082,106000,0.07066667,61000,0.04066667
user_0011,2025-10,2025-11,2025-12,2026-01,1500000,train,496000,0.33066667,165000,0.11,138000,0.092,152000,0.10133333,110000,0.07333333,55000,0.03666667,131000,0.08733333,134000,0.08933333,61000,0.04066667,517000,0.34466667,1066000,0.71066667,126000,0.084,151000,0.10066667,130000,0.08666667,62000,0.04133333,145000,0.09666667,97000,0.06466667,79000,0.05266667,507000,0.338,184000,0.12266667,121000,0.08066667,250000,0.16666667,132000,0.088,64000,0.04266667,123000,0.082,106000,0.07066667,61000,0.04066667,309000,0.206,138000,0.092,1872000,1.248,150000,0.1,76000,0.05066667,34000,0.02266667,79000,0.05266667,79000,0.05266667,45000,0.03
user_0011,2025-11,2025-12,2026-01,2026-02,1500000,train,517000,0.34466667,1066000,0.71066667,126000,0.084,151000,0.10066667,130000,0.08666667,62000,0.04133333,145000,0.09666667,97000,0.06466667,79000,0.05266667,507000,0.338,184000,0.12266667,121000,0.08066667,250000,0.16666667,132000,0.088,64000,0.04266667,123000,0.082,106000,0.07066667,61000,0.04066667,309000,0.206,138000,0.092,1872000,1.248,150000,0.1,76000,0.05066667,34000,0.02266667,79000,0.05266667,79000,0.05266667,45000,0.03,360000,0.24,156000,0.104,115000,0.07666667,250000,0.16666667,82000,0.05466667,43000,0.02866667,91000,0.06066667,99000,0.066,55000,0.03666667
user_0011,2025-12,2026-01,2026-02,2026-03,1500000,validation,507000,0.338,184000,0.12266667,121000,0.08066667,250000,0.16666667,132000,0.088,64000,0.04266667,123000,0.082,106000,0.07066667,61000,0.04066667,309000,0.206,138000,0.092,1872000,1.248,150000,0.1,76000,0.05066667,34000,0.02266667,79000,0.05266667,79000,0.05266667,45000,0.03,360000,0.24,156000,0.104,115000,0.07666667,250000,0.16666667,82000,0.05466667,43000,0.02866667,91000,0.06066667,99000,0.066,55000,0.03666667,457000,0.30466667,185000,0.12333333,175000,0.11666667,200000,0.13333333,134000,0.08933333,62000,0.04133333,145000,0.09666667,128000,0.08533333,75000,0.05
user_0011,2026-01,2026-02,2026-03,2026-04,1500000,validation,309000,0.206,138000,0.092,1872000,1.248,150000,0.1,76000,0.05066667,34000,0.02266667,79000,0.05266667,79000,0.05266667,45000,0.03,360000,0.24,156000,0.104,115000,0.07666667,250000,0.16666667,82000,0.05466667,43000,0.02866667,91000,0.06066667,99000,0.066,55000,0.03666667,457000,0.30466667,185000,0.12333333,175000,0.11666667,200000,0.13333333,134000,0.08933333,62000,0.04133333,145000,0.09666667,128000,0.08533333,75000,0.05,302000,0.20133333,168000,0.112,97000,0.06466667,150000,0.1,81000,0.054,43000,0.02866667,104000,0.06933333,73000,0.04866667,59000,0.03933333
user_0011,2026-02,2026-03,2026-04,2026-05,1500000,test,360000,0.24,156000,0.104,115000,0.07666667,250000,0.16666667,82000,0.05466667,43000,0.02866667,91000,0.06066667,99000,0.066,55000,0.03666667,457000,0.30466667,185000,0.12333333,175000,0.11666667,200000,0.13333333,134000,0.08933333,62000,0.04133333,145000,0.09666667,128000,0.08533333,75000,0.05,302000,0.20133333,168000,0.112,97000,0.06466667,150000,0.1,81000,0.054,43000,0.02866667,104000,0.06933333,73000,0.04866667,59000,0.03933333,396000,0.264,180000,0.12,106000,0.07066667,200000,0.13333333,100000,0.06666667,42000,0.028,85000,0.05666667,81000,0.054,54000,0.036
user_0012,2025-09,2025-10,2025-11,2025-12,3000000,train,1200000,0.4,283000,0.09433333,247000,0.08233333,290000,0.09666667,204000,0.068,98000,0.03266667,188000,0.06266667,178000,0.05933333,94000,0.03133333,774000,0.258,294000,0.098,254000,0.08466667,278000,0.09266667,189000,0.063,93000,0.031,199000,0.06633333,168000,0.056,118000,0.03933333,674000,0.22466667,267000,0.089,198000,0.066,207000,0.069,198000,0.066,77000,0.02566667,225000,0.075,208000,0.06933333,110000,0.03666667,738000,0.246,1011000,0.337,287000,0.09566667,351000,0.117,270000,0.09,116000,0.03866667,254000,0.08466667,195000,0.065,134000,0.04466667
user_0012,2025-10,2025-11,2025-12,2026-01,3000000,train,774000,0.258,294000,0.098,254000,0.08466667,278000,0.09266667,189000,0.063,93000,0.031,199000,0.06633333,168000,0.056,118000,0.03933333,674000,0.22466667,267000,0.089,198000,0.066,207000,0.069,198000,0.066,77000,0.02566667,225000,0.075,208000,0.06933333,110000,0.03666667,738000,0.246,1011000,0.337,287000,0.09566667,351000,0.117,270000,0.09,116000,0.03866667,254000,0.08466667,195000,0.065,134000,0.04466667,619000,0.20633333,277000,0.09233333,190000,0.06333333,257000,0.08566667,187000,0.06233333,81000,0.027,232000,0.07733333,172000,0.05733333,108000,0.036
user_0012,2025-11,2025-12,2026-01,2026-02,3000000,train,674000,0.22466667,267000,0.089,198000,0.066,207000,0.069,198000,0.066,77000,0.02566667,225000,0.075,208000,0.06933333,110000,0.03666667,738000,0.246,1011000,0.337,287000,0.09566667,351000,0.117,270000,0.09,116000,0.03866667,254000,0.08466667,195000,0.065,134000,0.04466667,619000,0.20633333,277000,0.09233333,190000,0.06333333,257000,0.08566667,187000,0.06233333,81000,0.027,232000,0.07733333,172000,0.05733333,108000,0.036,602000,0.20066667,367000,0.12233333,255000,0.085,294000,0.098,206000,0.06866667,85000,0.02833333,194000,0.06466667,162000,0.054,120000,0.04
user_0012,2025-12,2026-01,2026-02,2026-03,3000000,validation,738000,0.246,1011000,0.337,287000,0.09566667,351000,0.117,270000,0.09,116000,0.03866667,254000,0.08466667,195000,0.065,134000,0.04466667,619000,0.20633333,277000,0.09233333,190000,0.06333333,257000,0.08566667,187000,0.06233333,81000,0.027,232000,0.07733333,172000,0.05733333,108000,0.036,602000,0.20066667,367000,0.12233333,255000,0.085,294000,0.098,206000,0.06866667,85000,0.02833333,194000,0.06466667,162000,0.054,120000,0.04,820000,0.27333333,509000,0.16966667,318000,0.106,295000,0.09833333,269000,0.08966667,125000,0.04166667,280000,0.09333333,257000,0.08566667,145000,0.04833333
user_0012,2026-01,2026-02,2026-03,2026-04,3000000,validation,619000,0.20633333,277000,0.09233333,190000,0.06333333,257000,0.08566667,187000,0.06233333,81000,0.027,232000,0.07733333,172000,0.05733333,108000,0.036,602000,0.20066667,367000,0.12233333,255000,0.085,294000,0.098,206000,0.06866667,85000,0.02833333,194000,0.06466667,162000,0.054,120000,0.04,820000,0.27333333,509000,0.16966667,318000,0.106,295000,0.09833333,269000,0.08966667,125000,0.04166667,280000,0.09333333,257000,0.08566667,145000,0.04833333,586000,0.19533333,296000,0.09866667,1320000,0.44,250000,0.08333333,146000,0.04866667,67000,0.02233333,214000,0.07133333,160000,0.05333333,105000,0.035
