transaction_date,user_id,belanja,hiburan,kesehatan,kos_sewa,lainnya,makanan,pendidikan,tagihan,transportasi
2026-03,user_0037,146000,121000,50000,118000,77000,420000,118000,150000,159000
2026-03,user_0038,247000,196000,93000,145000,118000,626000,207000,160000,960000
2026-03,user_0039,332000,313000,125000,251000,168000,846000,264000,227000,340000
2026-03,user_0040,211000,177000,83000,133000,80000,572000,160000,200000,257000
2026-03,user_0041,104000,71000,30000,56000,46000,234000,68000,150000,96000
2026-03,user_0042,279000,246000,90000,177000,123000,564000,209000,250000,331000
2026-03,user_0043,287000,234000,77000,182000,120000,754000,181000,250000,312000
2026-03,user_0044,90000,73000,32000,65000,32000,575000,58000,200000,88000
2026-03,user_0045,119000,96000,35000,75000,70000,292000,95000,250000,108000
2026-03,user_0046,276000,250000,101000,189000,119000,686000,179000,150000,308000
2026-03,user_0047,263000,224000,114000,232000,160000,998000,283000,201000,374000
2026-03,user_0048,128000,131000,49000,97000,51000,421000,115000,250000,148000
2026-03,user_0049,284000,222000,76000,156000,90000,632000,190000,250000,241000
2026-03,user_0050,163000,126000,53000,115000,107000,1040000,162000,250000,188000
2026-03,user_0051,145000,111000,45000,86000,84000,375000,100000,100000,195000
2026-03,user_0052,213000,133000,60000,132000,130000,445000,128000,200000,221000
2026-03,user_0053,75000,74000,30000,67000,50000,238000,76000,250000,102000
2026-03,user_0054,112000,101000,31000,100000,47000,305000,81000,100000,118000
2026-03,user_0055,277000,204000,85000,154000,169000,623000,202000,250000,330000
2026-03,user_0056,169000,145000,50000,108000,82000,440000,138000,250000,196000
2026-03,user_0057,105000,81000,32000,65000,36000,293000,67000,250000,120000
2026-03,user_0058,199000,148000,73000,123000,84000,556000,174000,200000,241000
2026-03,user_0059,196000,127000,57000,141000,103000,472000,129000,250000,245000
2026-03,user_0060,253000,167000,84000,161000,105000,575000,166000,200000,238000
2026-03,user_0061,246000,214000,104000,190000,190000,862000,207000,189000,305000
2026-03,user_0062,323000,220000,126000,235000,131000,1000000,291000,342000,387000
2026-03,user_0063,176000,181000,79000,139000,98000,644000,170000,105000,294000
2026-03,user_0064,188000,137000,74000,104000,128000,498000,116000,200000,200000
2026-03,user_0065,227000,236000,70000,170000,102000,652000,200000,170000,322000
2026-03,user_0066,140000,129000,64000,115000,69000,455000,110000,150000,945000
2026-03,user_0067,271000,232000,85000,165000,104000,1081000,196000,200000,241000
2026-03,user_0068,1940000,310000,143000,230000,170000,1053000,298000,202000,445000
2026-03,user_0069,299000,240000,107000,241000,205000,808000,230000,217000,375000
2026-03,user_0070,193000,146000,67000,115000,95000,507000,139000,150000,192000
2026-03,user_0071,764000,626000,330000,655000,294000,1613000,173000,816000,839000
2026-03,user_0072,716000,367000,265000,578000,211000,1258000,160000,604000,564000
2026-03,user_0073,329000,197000,158000,311000,102000,577000,79000,528000,382000
2026-03,user_0074,642000,444000,213000,556000,254000,1181000,155000,838000,1376000
2026-03,user_0075,897000,481000,507000,1117000,628000,2143000,228000,1691000,1232000
2026-03,user_0076,880000,436000,261000,627000,362000,1666000,164000,783000,795000
2026-03,user_0077,2319000,508000,277000,713000,353000,1762000,179000,1037000,1009000
2026-03,user_0078,1382000,755000,561000,1093000,739000,2973000,298000,1583000,1203000
2026-03,user_0079,520000,407000,253000,526000,228000,1290000,142000,665000,665000
2026-03,user_0080,676000,378000,268000,711000,265000,1508000,147000,770000,645000
2026-03,user_0081,528000,315000,222000,404000,149000,924000,126000,693000,524000
2026-03,user_0082,988000,631000,277000,908000,390000,2396000,183000,1087000,917000
2026-03,user_0083,1226000,521000,557000,968000,476000,2629000,317000,1830000,1389000
2026-03,user_0084,660000,396000,230000,542000,163000,1181000,115000,516000,453000
2026-03,user_0085,1272000,578000,482000,1038000,519000,3392000,308000,2061000,1428000
2026-03,user_0086,672000,371000,258000,695000,215000,1773000,200000,1349000,683000
2026-03,user_0087,814000,491000,275000,721000,328000,1121000,189000,814000,738000
2026-03,user_0088,811000,433000,455000,991000,436000,2217000,269000,1325000,1787000
2026-03,user_0089,1008000,645000,317000,809000,422000,1845000,224000,898000,930000
2026-03,user_0090,455000,284000,168000,328000,124000,1350000,102000,562000,362000
2026-03,user_0091,541000,450000,285000,499000,254000,1415000,168000,637000,580000
2026-03,user_0092,967000,486000,402000,747000,405000,1964000,187000,1077000,1003000
2026-03,user_0093,999000,1368000,431000,870000,515000,1717000,233000,1494000,1176000
2026-03,user_0094,663000,428000,264000,707000,383000,1428000,203000,1003000,639000
2026-03,user_0095,1079000,597000,389000,1032000,387000,2140000,228000,1132000,830000
2026-03,user_0096,951000,568000,475000,1259000,363000,2068000,315000,2047000,1170000
2026-03,user_0097,916000,525000,327000,1047000,439000,1743000,214000,1221000,1146000
2026-03,user_0098,841000,615000,415000,984000,443000,2664000,226000,1251000,1006000
2026-03,user_0099,1367000,833000,565000,1362000,615000,2845000,339000,1748000,1422000
2026-03,user_0100,1140000,528000,364000,949000,506000,2031000,259000,1170000,930000
2026-03,user_0101,310000,250000,161000,308000,179000,584000,70000,395000,340000
2026-03,user_0102,598000,338000,260000,667000,299000,1012000,134000,710000,661000
2026-03,user_0103,534000,432000,268000,588000,307000,1282000,138000,668000,526000
2026-03,user_0104,905000,426000,375000,1001000,311000,1753000,249000,1577000,960000
2026-03,user_0105,1266000,1852000,418000,1250000,338000,2235000,296000,2014000,1336000
2026-03,user_0106,565000,419000,211000,481000,227000,1038000,130000,589000,648000
2026-03,user_0107,677000,410000,210000,702000,198000,1425000,174000,720000,593000
2026-03,user_0108,866000,459000,299000,680000,361000,1349000,157000,2979000,718000
2026-03,user_0109,660000,521000,338000,604000,390000,1377000,196000,848000,774000
2026-03,user_0110,964000,572000,291000,662000,264000,1307000,209000,963000,1743000
2026-03,user_0111,1188000,720000,458000,912000,471000,2074000,217000,1220000,1662000
2026-03,user_0112,999000,496000,416000,932000,467000,2163000,226000,1330000,961000
2026-03,user_0113,923000,556000,300000,878000,315000,1495000,221000,951000,924000
2026-03,user_0114,400000,194000,146000,366000,178000,664000,81000,372000,1334000
2026-03,user_0115,2210000,377000,196000,376000,134000,923000,120000,627000,416000
2026-03,user_0116,856000,468000,291000,732000,292000,2051000,247000,1130000,752000
2026-03,user_0117,387000,259000,178000,377000,180000,773000,91000,549000,484000
2026-03,user_0118,999000,711000,457000,1147000,505000,2338000,301000,1420000,1240000
2026-03,user_0119,1007000,523000,273000,783000,228000,1508000,174000,903000,735000
2026-03,user_0120,876000,532000,369000,941000,460000,1988000,236000,1245000,1095000
2026-03,user_0121,858000,549000,245000,672000,251000,1183000,173000,961000,717000
2026-03,user_0122,1025000,669000,324000,956000,372000,1508000,190000,1033000,807000
2026-03,user_0123,591000,358000,315000,764000,238000,1637000,199000,1033000,820000
2026-03,user_0124,1656000,305000,239000,589000,310000,1284000,167000,889000,620000
2026-03,user_0125,647000,503000,290000,581000,375000,1428000,172000,852000,858000
2026-03,user_0126,1213000,656000,374000,883000,465000,2410000,275000,1328000,1203000
2026-03,user_0127,1123000,828000,539000,1242000,644000,3382000,321000,2138000,1822000
2026-03,user_0128,1099000,673000,492000,1060000,472000,1900000,218000,1173000,962000
2026-03,user_0129,648000,315000,224000,470000,325000,1081000,130000,694000,553000
2026-03,user_0130,1053000,543000,453000,1148000,565000,2856000,264000,1873000,988000
2026-03,user_0131,1370000,893000,399000,1122000,405000,2357000,276000,1573000,1281000
2026-03,user_0132,772000,480000,393000,902000,469000,2076000,234000,1348000,914000
2026-03,user_0133,760000,482000,270000,635000,211000,1049000,174000,618000,580000
2026-03,user_0134,922000,538000,394000,999000,376000,1928000,211000,1083000,975000
2026-03,user_0135,1122000,597000,332000,994000,537000,2318000,277000,1121000,1184000
2026-03,user_0136,732000,502000,245000,596000,386000,1334000,144000,865000,638000
2026-03,user_0137,569000,351000,201000,488000,130000,959000,122000,551000,442000
2026-03,user_0138,584000,305000,170000,407000,217000,943000,109000,642000,499000
2026-03,user_0139,590000,308000,252000,588000,267000,1069000,151000,980000,675000
2026-03,user_0140,1195000,800000,404000,957000,538000,2074000,266000,1200000,1236000
2026-03,user_0141,2612000,2214000,938000,3192000,1663000,6061000,1662000,2354000,2467000
2026-03,user_0142,484000,1340000,182000,569000,306000,791000,319000,469000,391000
2026-03,user_0143,253000,129000,112000,225000,146000,386000,158000,278000,187000
2026-03,user_0144,1281000,831000,621000,1614000,805000,2795000,911000,1769000,1022000
2026-03,user_0145,1490000,974000,687000,2308000,841000,2891000,1045000,2048000,1195000
2026-03,user_0146,2694000,945000,663000,1662000,1015000,3084000,893000,1616000,1267000
2026-03,user_0147,662000,352000,346000,801000,384000,1541000,514000,3044000,551000
2026-03,user_0148,748000,500000,263000,774000,346000,1628000,593000,871000,570000
2026-03,user_0149,554000,352000,319000,703000,254000,1265000,477000,1023000,557000
2026-03,user_0150,845000,483000,355000,950000,314000,1447000,522000,787000,776000
2026-03,user_0151,734000,427000,275000,817000,293000,1068000,399000,707000,552000
2026-03,user_0152,1945000,373000,220000,797000,327000,1412000,412000,597000,531000
2026-03,user_0153,635000,404000,241000,589000,257000,1113000,358000,568000,503000
2026-03,user_0154,475000,313000,171000,539000,155000,969000,250000,451000,361000
2026-03,user_0155,333000,191000,151000,342000,187000,617000,211000,309000,324000
2026-03,user_0156,918000,1936000,435000,1241000,711000,1926000,768000,1377000,923000
2026-03,user_0157,315000,186000,153000,561000,220000,915000,253000,608000,378000
2026-03,user_0158,326000,225000,145000,392000,106000,614000,190000,330000,214000
2026-03,user_0159,3375000,1296000,806000,2528000,1034000,4445000,1419000,1992000,1858000
2026-03,user_0160,1870000,968000,698000,2100000,1110000,2993000,1217000,1784000,1620000
2026-03,user_0161,1166000,752000,535000,1318000,738000,2727000,947000,1347000,948000
2026-03,user_0162,533000,306000,215000,736000,358000,979000,384000,558000,425000
2026-03,user_0163,2201000,952000,836000,2325000,1182000,3865000,1254000,2359000,1464000
2026-03,user_0164,1496000,805000,574000,1531000,484000,2671000,780000,1235000,922000
2026-03,user_0165,1069000,588000,496000,1267000,578000,2346000,781000,1191000,1112000
2026-03,user_0166,1875000,1190000,841000,2034000,1132000,3152000,1434000,2059000,1645000
2026-03,user_0167,1434000,658000,596000,1833000,815000,2734000,794000,1624000,1349000
2026-03,user_0168,2668000,1762000,860000,2649000,878000,5063000,1489000,2604000,1785000
2026-03,user_0169,826000,449000,282000,770000,306000,1654000,467000,3670000,660000
2026-03,user_0170,1313000,671000,532000,1570000,748000,2405000,955000,1160000,1126000
2026-03,user_0171,792000,504000,271000,705000,322000,1216000,506000,923000,588000
2026-03,user_0172,784000,594000,417000,1195000,556000,2001000,722000,1095000,910000
2026-03,user_0173,431000,252000,156000,498000,179000,1023000,266000,510000,351000
2026-03,user_0174,971000,1680000,311000,942000,543000,1785000,522000,990000,774000
2026-03,user_0175,762000,456000,258000,671000,242000,1106000,490000,768000,540000
2026-04,user_0002,594000,331000,262000,683000,289000,1051000,162000,898000,1167000
2026-04,user_0003,738000,1694000,355000,836000,480000,1634000,469000,983000,584000
2026-04,user_0004,285000,253000,130000,246000,169000,802000,220000,268000,406000
2026-04,user_0005,206000,185000,63000,161000,84000,445000,145000,150000,246000
2026-04,user_0006,168000,151000,54000,108000,121000,526000,151000,2005000,215000
2026-04,user_0007,98000,94000,38000,66000,46000,273000,71000,200000,116000
2026-04,user_0008,194000,192000,69000,145000,90000,576000,148000,150000,261000
2026-04,user_0009,173000,153000,63000,133000,123000,617000,163000,131000,202000
2026-04,user_0010,216000,169000,74000,109000,92000,471000,133000,250000,215000
2026-04,user_0011,97000,81000,43000,73000,59000,302000,104000,150000,168000
2026-04,user_0012,1320000,146000,67000,160000,105000,586000,214000,250000,296000
2026-04,user_0013,73000,61000,29000,61000,57000,229000,61000,200000,117000
2026-04,user_0014,139000,111000,55000,121000,99000,458000,122000,100000,172000
2026-04,user_0015,258000,187000,70000,161000,157000,698000,192000,200000,256000
2026-04,user_0016,115000,97000,40000,75000,44000,302000,80000,150000,144000
2026-04,user_0017,127000,113000,49000,105000,86000,444000,107000,200000,201000
2026-04,user_0018,107000,101000,37000,99000,81000,342000,87000,200000,150000
2026-04,user_0019,261000,225000,76000,190000,135000,600000,178000,250000,337000
2026-04,user_0020,219000,173000,98000,228000,118000,855000,227000,2725000,318000
2026-04,user_0021,423000,356000,111000,244000,143000,974000,264000,250000,464000
2026-04,user_0022,203000,207000,91000,181000,104000,547000,174000,142000,1153000
2026-04,user_0023,87000,1029000,35000,73000,67000,285000,88000,200000,152000
2026-04,user_0024,222000,161000,70000,139000,75000,598000,176000,200000,283000
2026-04,user_0025,216000,145000,102000,200000,122000,753000,192000,220000,321000
2026-04,user_0026,195000,163000,59000,109000,77000,583000,168000,150000,204000
2026-04,user_0027,164000,140000,57000,98000,106000,429000,112000,150000,214000
2026-04,user_0028,358000,229000,111000,211000,125000,851000,253000,182000,318000
2026-04,user_0029,101000,73000,40000,60000,49000,304000,90000,150000,101000
2026-04,user_0030,186000,188000,68000,143000,133000,598000,146000,112000,256000
2026-04,user_0031,1509000,252000,108000,187000,168000,728000,250000,171000,304000
2026-04,user_0032,220000,136000,82000,157000,151000,643000,177000,200000,270000
2026-04,user_0033,235000,205000,82000,163000,144000,565000,189000,165000,318000
2026-04,user_0034,81000,78000,37000,63000,40000,299000,72000,250000,125000
2026-04,user_0035,191000,134000,77000,130000,143000,499000,135000,250000,266000
2026-04,user_0036,266000,207000,105000,202000,117000,723000,247000,355000,318000
2026-04,user_0037,138000,115000,59000,112000,54000,376000,113000,152000,157000
2026-04,user_0038,345000,251000,85000,173000,146000,726000,266000,250000,315000
2026-04,user_0039,249000,223000,97000,177000,112000,896000,187000,250000,314000
2026-04,user_0040,244000,223000,89000,163000,105000,562000,185000,147000,252000
2026-04,user_0041,96000,80000,27000,100000,45000,599000,71000,100000,85000
2026-04,user_0042,221000,218000,95000,155000,116000,701000,163000,2187000,280000
2026-04,user_0043,247000,205000,78000,161000,94000,671000,188000,168000,295000
2026-04,user_0044,86000,89000,35000,62000,39000,246000,86000,250000,110000
2026-04,user_0045,136000,116000,42000,85000,82000,327000,95000,100000,134000
2026-04,user_0046,334000,1231000,93000,215000,131000,1010000,229000,227000,459000
2026-04,user_0047,295000,243000,85000,232000,191000,700000,211000,174000,362000
2026-04,user_0048,157000,160000,55000,110000,84000,398000,126000,150000,203000
2026-04,user_0049,272000,242000,101000,155000,105000,562000,167000,200000,345000
2026-04,user_0050,139000,920000,48000,123000,96000,409000,137000,200000,182000
2026-04,user_0051,193000,162000,57000,144000,108000,478000,141000,250000,216000
2026-04,user_0052,144000,135000,62000,119000,126000,560000,148000,200000,232000
2026-04,user_0053,78000,76000,36000,70000,63000,201000,67000,1962000,105000
2026-04,user_0054,123000,93000,43000,76000,48000,269000,87000,200000,114000
2026-04,user_0055,201000,1217000,95000,139000,152000,631000,168000,138000,335000
2026-04,user_0056,155000,150000,59000,124000,111000,429000,154000,105000,264000
2026-04,user_0057,77000,69000,32000,62000,30000,226000,51000,250000,92000
2026-04,user_0058,1574000,159000,66000,125000,76000,443000,175000,200000,244000
2026-04,user_0059,153000,143000,63000,114000,114000,591000,166000,200000,251000
2026-04,user_0060,250000,163000,67000,160000,104000,504000,180000,150000,257000
2026-04,user_0061,275000,229000,109000,231000,212000,715000,276000,250000,396000
2026-04,user_0062,276000,228000,141000,296000,161000,819000,263000,332000,441000
2026-04,user_0063,156000,179000,50000,125000,82000,514000,125000,200000,240000
2026-04,user_0064,135000,112000,49000,83000,92000,355000,111000,2742000,183000
2026-04,user_0065,292000,280000,81000,193000,102000,765000,250000,185000,350000
2026-04,user_0066,1400000,122000,48000,97000,58000,450000,132000,100000,191000
2026-04,user_0067,209000,146000,59000,154000,85000,537000,163000,250000,209000
2026-04,user_0068,392000,340000,129000,241000,143000,1036000,227000,250000,471000
2026-04,user_0069,252000,280000,106000,182000,171000,907000,283000,200000,354000
2026-04,user_0070,160000,129000,61000,111000,68000,440000,133000,101000,203000
2026-04,user_0071,1102000,729000,335000,893000,346000,2091000,199000,1195000,1171000
2026-04,user_0072,638000,418000,203000,474000,172000,881000,99000,606000,456000
2026-04,user_0073,573000,339000,252000,761000,243000,1613000,182000,939000,807000
2026-04,user_0074,517000,336000,284000,503000,299000,995000,136000,660000,694000
2026-04,user_0075,939000,592000,495000,1123000,488000,2786000,326000,1660000,1048000
2026-04,user_0076,975000,633000,312000,729000,422000,1685000,215000,937000,1045000
2026-04,user_0077,1503000,918000,488000,1354000,637000,3211000,291000,1345000,1487000
2026-04,user_0078,1360000,1932000,538000,1366000,763000,2894000,324000,1836000,1725000
2026-04,user_0079,675000,352000,251000,624000,252000,1324000,164000,814000,653000
2026-04,user_0080,864000,550000,272000,610000,318000,1514000,161000,1030000,834000
2026-04,user_0081,1002000,567000,263000,858000,246000,1406000,166000,974000,947000
2026-04,user_0082,1459000,672000,525000,1236000,510000,2478000,265000,1387000,1410000
2026-04,user_0083,1223000,806000,636000,1227000,719000,3215000,386000,2540000,1435000
2026-04,user_0084,643000,406000,245000,555000,162000,1008000,132000,774000,519000
2026-04,user_0085,1295000,688000,539000,1188000,677000,2220000,361000,1704000,1487000
2026-04,user_0086,1589000,709000,611000,1452000,538000,2753000,325000,2706000,1839000
2026-04,user_0087,826000,479000,324000,576000,288000,1211000,153000,864000,866000
2026-04,user_0088,1584000,776000,702000,1849000,782000,3652000,346000,2873000,1688000
2026-04,user_0089,1610000,1122000,526000,1500000,805000,2494000,302000,1894000,1570000
2026-04,user_0090,402000,207000,132000,269000,117000,612000,80000,368000,349000
2026-04,user_0091,806000,470000,316000,731000,356000,1584000,154000,741000,625000
2026-04,user_0092,1060000,538000,319000,914000,394000,1869000,202000,945000,784000
2026-04,user_0093,869000,363000,341000,815000,420000,2016000,254000,1307000,876000
2026-04,user_0094,872000,465000,341000,893000,454000,1550000,180000,2890000,870000
2026-04,user_0095,827000,485000,234000,668000,300000,1272000,190000,970000,747000
2026-04,user_0096,1805000,899000,640000,1954000,457000,3958000,475000,2667000,2108000
2026-04,user_0097,2193000,460000,255000,659000,313000,1362000,141000,854000,694000
2026-04,user_0098,2066000,1202000,579000,1473000,966000,3865000,350000,1733000,1703000
2026-04,user_0099,1006000,633000,453000,792000,549000,1762000,264000,1056000,896000
2026-04,user_0100,1135000,657000,500000,1187000,532000,1770000,298000,1126000,1220000
2026-04,user_0101,566000,252000,196000,391000,215000,932000,126000,583000,1028000
2026-04,user_0102,1317000,843000,452000,1282000,569000,1895000,244000,1351000,977000
2026-04,user_0103,643000,462000,265000,599000,296000,1364000,167000,661000,638000
2026-04,user_0104,616000,287000,234000,478000,205000,1280000,119000,1059000,554000
2026-04,user_0105,1167000,670000,475000,1210000,413000,2022000,265000,1395000,1112000
2026-04,user_0106,789000,551000,272000,868000,396000,1824000,212000,1062000,782000
2026-04,user_0107,1184000,635000,393000,906000,326000,2124000,220000,1315000,864000
2026-04,user_0108,731000,548000,285000,740000,335000,1828000,211000,1123000,830000
2026-04,user_0109,1002000,580000,431000,974000,410000,1791000,195000,1060000,832000
2026-04,user_0110,1137000,772000,509000,873000,404000,2589000,229000,1363000,1053000
2026-04,user_0111,1577000,813000,578000,1091000,734000,2302000,335000,1505000,1608000
2026-04,user_0112,938000,515000,490000,1005000,515000,2590000,301000,1683000,1160000
2026-04,user_0113,1272000,646000,486000,912000,321000,1825000,242000,1383000,1258000
2026-04,user_0114,378000,238000,184000,407000,165000,798000,97000,551000,430000
2026-04,user_0115,503000,257000,167000,367000,133000,837000,109000,527000,432000
2026-04,user_0116,1244000,842000,584000,1510000,494000,3190000,336000,2229000,1580000
2026-04,user_0117,903000,443000,275000,820000,406000,1385000,163000,1087000,871000
2026-04,user_0118,1351000,719000,417000,1274000,470000,2458000,268000,1323000,1085000
2026-04,user_0119,891000,711000,304000,716000,235000,1579000,241000,1093000,984000
2026-04,user_0120,1111000,707000,382000,806000,539000,1911000,258000,1005000,988000
2026-04,user_0121,1366000,768000,386000,1045000,335000,2338000,279000,1433000,1004000
2026-04,user_0122,1410000,649000,478000,1212000,642000,2637000,317000,3386000,1339000
2026-04,user_0123,796000,442000,262000,692000,296000,1737000,206000,1015000,936000
2026-04,user_0124,678000,365000,265000,779000,379000,1326000,173000,1002000,830000
2026-04,user_0125,743000,436000,240000,601000,307000,1157000,141000,887000,775000
2026-04,user_0126,836000,484000,286000,692000,316000,1499000,179000,897000,907000
2026-04,user_0127,1299000,744000,666000,1508000,778000,3434000,407000,1991000,1518000
2026-04,user_0128,1355000,938000,535000,1550000,646000,2836000,328000,2050000,1628000
2026-04,user_0129,837000,411000,255000,722000,355000,1621000,179000,915000,839000
2026-04,user_0130,1057000,517000,426000,972000,524000,1831000,211000,1374000,981000
2026-04,user_0131,906000,655000,339000,824000,239000,1641000,190000,953000,903000
2026-04,user_0132,851000,377000,381000,1016000,429000,1662000,251000,1502000,911000
2026-04,user_0133,869000,589000,342000,960000,297000,1408000,226000,950000,918000
2026-04,user_0134,633000,450000,286000,615000,295000,1493000,165000,729000,726000
2026-04,user_0135,1281000,914000,521000,1174000,642000,2243000,308000,1458000,1310000
2026-04,user_0136,622000,342000,204000,539000,299000,1015000,135000,573000,635000
2026-04,user_0137,2133000,285000,159000,410000,142000,907000,101000,563000,527000
2026-04,user_0138,773000,497000,289000,771000,385000,1607000,154000,922000,780000
2026-04,user_0139,498000,363000,256000,700000,352000,1123000,162000,910000,593000
2026-04,user_0140,1258000,586000,397000,1184000,488000,2435000,267000,1118000,1116000
2026-04,user_0141,1191000,691000,535000,1489000,689000,2516000,737000,1248000,890000
2026-04,user_0142,402000,216000,153000,462000,243000,777000,317000,2534000,377000
2026-04,user_0143,247000,139000,104000,297000,170000,567000,205000,303000,201000
2026-04,user_0144,1257000,900000,596000,2004000,800000,3100000,1122000,1516000,1434000
2026-04,user_0145,1980000,959000,619000,1820000,854000,3988000,1225000,1879000,1424000
2026-04,user_0146,1417000,711000,585000,1677000,837000,2788000,976000,1354000,1019000
2026-04,user_0147,941000,504000,393000,1068000,519000,2073000,701000,878000,675000
2026-04,user_0148,594000,291000,227000,634000,236000,1015000,352000,661000,392000
2026-04,user_0149,2047000,175000,145000,476000,141000,665000,261000,472000,305000
2026-04,user_0150,1114000,701000,315000,1116000,334000,1764000,658000,998000,842000
2026-04,user_0151,517000,302000,209000,540000,215000,906000,395000,676000,504000
2026-04,user_0152,421000,272000,174000,388000,272000,901000,280000,394000,371000
2026-04,user_0153,203000,144000,76000,244000,73000,481000,153000,250000,183000
2026-04,user_0154,758000,431000,293000,643000,237000,1161000,389000,725000,488000
2026-04,user_0155,240000,151000,121000,272000,174000,602000,196000,298000,244000
2026-04,user_0156,1415000,959000,547000,1486000,989000,3291000,1039000,3259000,1357000
2026-04,user_0157,367000,195000,162000,548000,238000,1541000,329000,542000,375000
2026-04,user_0158,368000,283000,191000,468000,179000,956000,246000,456000,1166000
2026-04,user_0159,1675000,853000,797000,1787000,1096000,3150000,1248000,1572000,1187000
2026-04,user_0160,1904000,1143000,954000,2423000,1125000,5257000,1563000,2230000,1883000
2026-04,user_0161,1262000,671000,542000,1515000,768000,2563000,978000,1620000,948000
2026-04,user_0162,363000,252000,171000,536000,210000,777000,273000,450000,320000
2026-04,user_0163,1729000,961000,702000,2189000,812000,3409000,1280000,1975000,1210000
2026-04,user_0164,1264000,1557000,571000,1379000,416000,2675000,765000,1186000,1131000
2026-04,user_0165,1363000,723000,612000,1494000,839000,2323000,900000,1229000,994000
2026-04,user_0166,2748000,712000,494000,1278000,728000,1946000,787000,1437000,896000
2026-04,user_0167,1613000,961000,730000,1440000,872000,2668000,1099000,1622000,1363000
2026-04,user_0168,960000,596000,332000,1160000,457000,1622000,664000,1033000,661000
2026-04,user_0169,652000,294000,257000,809000,310000,1419000,388000,1012000,510000
2026-04,user_0170,1017000,636000,366000,903000,449000,2045000,690000,940000,881000
2026-04,user_0171,971000,577000,404000,926000,398000,1446000,522000,863000,632000
2026-04,user_0172,860000,477000,364000,835000,468000,1480000,498000,996000,686000
2026-04,user_0173,949000,572000,269000,963000,273000,1472000,461000,879000,653000
2026-04,user_0174,1085000,533000,435000,1353000,524000,1913000,629000,953000,679000
2026-04,user_0175,842000,469000,278000,1047000,286000,1570000,580000,993000,615000
2026-05,user_0002,624000,373000,307000,562000,338000,1251000,148000,1101000,635000
2026-05,user_0003,2606000,608000,415000,1133000,450000,1658000,707000,1028000,848000
2026-05,user_0004,235000,189000,90000,243000,143000,814000,200000,277000,395000
2026-05,user_0005,195000,138000,69000,129000,87000,576000,118000,250000,257000
2026-05,user_0006,216000,150000,64000,148000,140000,531000,157000,150000,249000
2026-05,user_0007,137000,114000,46000,73000,53000,278000,83000,200000,144000
2026-05,user_0008,256000,189000,83000,177000,109000,613000,201000,250000,261000
2026-05,user_0009,222000,169000,67000,155000,159000,614000,202000,147000,281000
2026-05,user_0010,248000,192000,69000,163000,94000,614000,195000,2510000,299000
2026-05,user_0011,106000,100000,42000,81000,54000,396000,85000,200000,180000
2026-05,user_0012,252000,230000,109000,177000,127000,856000,206000,257000,343000
2026-05,user_0013,92000,75000,37000,56000,62000,258000,84000,200000,115000
2026-05,user_0014,158000,116000,56000,111000,83000,487000,142000,200000,223000
2026-05,user_0015,220000,201000,80000,167000,124000,730000,210000,200000,253000
2026-05,user_0016,90000,85000,28000,65000,39000,199000,77000,150000,115000
2026-05,user_0017,153000,95000,51000,136000,106000,431000,145000,167000,189000
2026-05,user_0018,141000,1293000,44000,82000,86000,394000,119000,100000,180000
2026-05,user_0019,258000,156000,85000,141000,148000,535000,180000,155000,280000
2026-05,user_0020,268000,224000,105000,221000,117000,691000,225000,260000,380000
2026-05,user_0021,340000,259000,109000,190000,154000,853000,259000,250000,408000
2026-05,user_0022,278000,245000,110000,170000,146000,773000,208000,200000,410000
2026-05,user_0023,123000,86000,45000,70000,62000,356000,111000,150000,141000
2026-05,user_0024,210000,184000,64000,136000,72000,514000,126000,250000,222000
2026-05,user_0025,217000,1384000,94000,168000,98000,869000,216000,237000,363000
2026-05,user_0026,265000,177000,81000,184000,101000,683000,186000,2447000,243000
2026-05,user_0027,126000,101000,59000,102000,109000,475000,139000,150000,177000
2026-05,user_0028,311000,279000,93000,213000,147000,861000,268000,197000,313000
2026-05,user_0029,94000,67000,38000,64000,54000,294000,85000,150000,115000
2026-05,user_0030,238000,163000,63000,159000,122000,479000,178000,150000,216000
2026-05,user_0031,385000,294000,116000,252000,196000,1036000,331000,252000,414000
2026-05,user_0032,232000,192000,88000,139000,160000,679000,177000,2522000,266000
2026-05,user_0033,407000,266000,140000,288000,200000,807000,294000,250000,499000
2026-05,user_0034,88000,83000,35000,66000,38000,257000,66000,200000,141000
2026-05,user_0035,209000,183000,75000,161000,142000,779000,233000,156000,337000
2026-05,user_0036,231000,188000,98000,204000,120000,741000,232000,250000,255000
2026-05,user_0037,153000,118000,49000,129000,64000,435000,109000,165000,233000
2026-05,user_0038,296000,204000,93000,190000,124000,811000,215000,156000,294000
2026-05,user_0039,428000,380000,155000,224000,167000,912000,307000,221000,445000
2026-05,user_0040,215000,235000,76000,162000,92000,567000,184000,159000,277000
2026-05,user_0041,1829000,71000,32000,54000,47000,229000,75000,100000,132000
2026-05,user_0042,283000,251000,92000,167000,140000,759000,243000,200000,298000
2026-05,user_0043,223000,160000,78000,142000,99000,611000,179000,2210000,273000
2026-05,user_0044,109000,95000,37000,63000,39000,286000,76000,200000,134000
2026-05,user_0045,141000,107000,46000,93000,75000,306000,113000,250000,165000
2026-05,user_0046,301000,293000,113000,204000,122000,752000,265000,1967000,333000
2026-05,user_0047,313000,211000,113000,197000,223000,749000,248000,250000,322000
2026-05,user_0048,187000,156000,58000,132000,68000,565000,164000,200000,238000
